Column A,Column B
159888,33559025
159889,71880238
159890,89726904
159891,30813769
159892,59723246
159893,50676756
159894,8214291
159895,67626835
159896,60289623
159897,52768691
159898,40709836
159899,54967198
159900,40471294
159901,36750415
159902,14339607
159903,96289609
159904,81934994
159905,89036445
159906,88005823
159907,76873443
159908,2780262
159909,13211251
159910,29168551
159911,42626591
159912,78196415
159913,38093307
159914,52169269
159915,49345213
159916,84167219
159917,4948411
159918,39947799
159919,16901972
159920,16824756
159921,84700516
159922,45395110
159923,58888728
159924,71308628
159925,29843868
159926,62716420
159927,7574425
159928,47837302
159929,49605974
159930,75494524
159931,69599803
159932,99857216
159933,67027830
159934,81106047
159935,83985450
159936,48793793
159937,53959264
159938,30060750
159939,37483438
159940,90377808
159941,79790016
159942,41783817
159943,36802797
159944,67539732
159945,207142
159946,44685568
159947,28042685
159948,35762869
159949,86995881
159950,44955053
159951,73824756
159952,56805556
159952,93923168
159953,40159694
159954,84756465
159955,64101880
159956,98465221
159957,11887151
159958,61173108
159959,98053625
159960,19378937
159961,53049694
159962,65785167
159963,92113164
159964,28297443
159965,52193320
159966,41547123
159967,95067117
159968,68155432
159969,68659324
159970,58350230
159971,88269013
159972,7520061
159973,85064620
159974,55746211
159975,71540034
159976,98854563
159977,67768547
159978,2081771
159979,71543619
159979,41534740
159980,21890971
159981,92275369
159982,95303196
159983,82973288
159984,88943464
159985,46873374
159986,31576463
159987,10052314
159988,16452646
159989,74276349
159990,95543684
159991,86651368
159992,6122234
159993,49263842
159994,57119889
159995,66403694
159996,23920283
159997,39838549
159998,56271669
159999,26581631
160000,69501690
160001,46314527
160002,32622909
160003,86469639
160004,13576060
160005,44119925
160006,41873810
160007,72482771
160008,54706550
160009,21228587
160010,83394415
160011,85561794
160012,24415819
160013,50485173
160014,58594139
160015,76805744
160016,85436706
160017,3666283
160018,930308
160019,50092610
160020,67051717
160021,36366461
160021,72457208
160022,5937331
160023,31273025
160024,54231567
160025,35704486
160026,91878009
160027,52301997
160028,53836255
160029,17236698
160030,47293186
160031,89894915
160032,24003335
160033,58176059
160034,22503690
160035,98592697
160036,14601270
160037,53647768
160038,70671664
160039,99803729
160040,42564358
160041,23968188
160042,1079003
160043,605313
160044,12473656
160045,34066230
160046,72022407
160047,89738231
160048,37613464
160049,29464914
160050,16129109
160051,52168889
160052,69600213
160053,10639620
160054,20884475
160055,15777871
160055,74192654
160055,11811291
160056,79554556
160057,41187570
160058,9535533
160059,97613565
160060,94832036
160061,84160130
160062,28264752
160063,67060133
160064,24419549
160065,2933068
160066,28458024
160067,46661279
160068,83062159
160069,3841828
160070,16328833
160071,95008890
160072,50267060
160073,32014052
160074,79892136
160075,7115368
160076,20773912
160077,97278786
160078,25414545
160079,45014133
160080,6279969
160081,37924499
160082,10783717
160083,22969564
160084,61826033
160085,92646570
160086,1748684
160087,38215378
160088,51534117
160089,10577341
160090,25034309
160091,7616179
160092,80585928
160093,46555802
160094,63538737
160095,9513613
160096,56087700
160097,3635451
160098,41246899
160099,47338859
160100,52138792
160101,33456024
160102,62539864
160103,43964962
160104,54832437
160105,2257830
160106,22684307
160107,97125643
160108,72819225
160109,2212049
160110,92407743
160111,29541758
160112,28634836
160113,22155011
160114,56528354
160115,77120762
160116,48789347
160117,2755913
160118,39242329
160119,85293133
160120,44478682
160121,60640839
160122,26203058
160123,29451177
160124,38945406
160125,56916631
160126,28327661
160127,65160467
160128,66223944
160129,13308399
160130,95110419
160131,97464005
160132,15856474
160133,10267859
160134,40792046
160135,85827321
160136,19323990
160137,43848953
160138,86274125
160139,492996
160140,54244830
160141,80826707
160142,65024085
160143,16864378
160144,56847053
160145,73459131
160146,91147036
160147,55555703
160148,7254564
160149,60748987
160150,72283408
160151,41365121
160152,83499872
160153,7830635
160154,78624607
160155,32355030
160156,82750556
160157,32384800
160158,44405545
160159,31010453
160160,98911951
160161,96960950
160162,5815133
160163,95974363
160164,72319158
160165,49456887
160166,48646827
160167,1395979
160168,47247545
160169,78079772
160170,84759470
160171,76709036
160172,63940475
160173,37779089
160174,32080077
160175,47374200
160176,84950184
160177,62157836
160178,49392101
160179,23430039
160179,7269729
160180,55717960
160181,25937769
160182,60728741
160183,48038969
160184,75953285
160185,37315265
160186,90479832
160187,98045059
160188,21132895
160189,37291965
160190,81424047
160191,7487859
160192,79137359
160193,46360708
160194,82957506
160195,87603843
160196,68324158
160197,99004342
160198,82891974
160199,62156776
160200,63324981
160201,81170640
160202,18585790
160203,82454215
160204,43339729
160205,63164477
160206,57790214
160207,35868038
160208,2434912
160209,20787749
160210,49637970
160211,25923363
160212,3878074
160213,60874267
160214,31018128
160215,4845196
160216,47443323
160217,63447308
160218,77779091
"
",95198635
160219,65922660
160220,89076530
160221,36632015
160222,76116538
160223,14347992
160224,5658333
160225,59885814
160226,70648007
160227,44575340
160228,98432279
160229,54449397
160230,27010356
160231,20272114
160232,68913936
160233,22489120
160234,6715495
160235,72005491
160236,99888956
160237,59493814
160238,29226531
160239,25708441
160240,20407435
160241,70255922
160242,97534691
160243,9883468
160244,96343335
160245,155210
160246,91976630
160247,83960217
160248,41191907
160249,7298092
160250,18543342
160251,21595596
160252,28050111
160253,81428320
160254,18093682
160255,13986797
160256,19063118
160257,88142166
160258,13108605
160259,46075516
160260,22424298
160261,89933096
160262,53639543
160263,177351
160264,67664672
160264,13886795
160265,38304001
160266,68347472
160267,7883691
160268,15633640
160269,67177986
160270,97306554
160271,2095762
160272,26731652
160273,95244974
160274,36638769
160275,53167978
160276,37618044
160277,95081231
160278,47304000
160279,80982905
160280,78215034
160281,85780205
160282,53253874
160283,37716374
160284,96011821
160285,68453378
160286,34128021
160287,69698429
160288,2813723
160289,65478902
160290,79910834
160291,36705619
160292,4856321
160293,30651282
160294,67790022
160295,94780338
160296,64771545
160297,75744456
160298,80861028
160298,45447325
160299,85482985
160300,41887726
160301,7338989
160302,48883229
160303,67056372
160304,36139960
160305,41366158
160306,83204125
160307,59902682
160308,57077016
160309,88540847
160310,80613679
160311,6805430
160312,71354725
160313,4455246
160314,16079117
160315,87081579
160316,84693904
160317,43021453
160318,18803236
160319,9443710
160320,46224382
160321,5750652
160322,77104718
160323,10519519
160324,78185788
160325,71569684
160326,45278990
160327,93580967
160328,47143972
160329,61181979
160329,44180809
160330,53929368
160331,30464701
160332,67484306
160333,70644217
160333,31941698
160334,55429525
160335,27364054
160336,15855176
160337,39794272
160338,74424388
160339,92087718
160340,43468650
160341,40975174
160342,89830561
160343,87022377
160344,45662331
160345,14194221
160346,87520804
160347,96924572
160348,93212553
160349,48783537
160350,70869633
160351,21170339
160352,83289456
160353,68377900
160354,96016181
160355,25501029
160356,65252652
160357,17761401
160358,52417938
160359,63514038
160360,61190003
160361,69123814
160362,26320380
160363,97473498
160364,75048210
160365,81523912
160366,59898492
160367,38790674
160368,75153252
160369,89156253
160370,38978079
160371,6282962
160371,41249099
160372,95926530
160373,16243250
160374,37688818
160375,10659331
160376,69709228
160377,14367070
160378,40612379
160379,47362323
160380,26447720
160381,37015078
160382,77392528
160383,20635572
160384,5354283
160385,36462930
160386,18902124
160387,68375455
160388,73155639
160389,15455684
160390,94358026
160391,69475727
160392,81537393
160393,95991704
160394,73282729
160395,89146857
160396,70635051
160397,1539677
160398,41534351
160399,78678645
160400,11643720
160401,10383634
160402,3173113
160403,14770043
160404,1054730
160405,84639776
160406,10964755
160407,82757294
160408,12163389
160409,60803311
160410,43632328
160411,79855075
160412,62562217
160413,61582049
160414,55226286
160415,2853775
160416,14642227
160417,69334865
160418,36239396
160419,71235000
160420,9373064
160421,19982372
160422,63649848
160423,70165206
160424,48086860
160425,56838302
160426,8579359
160427,90967992
160428,1311067
160429,34614343
160430,10544363
160431,99466771
160432,83093069
160433,95781579
160434,41744021
160435,95302286
160436,36720177
160437,63934948
160438,36671975
160439,37347506
160440,77652517
160441,80975271
160442,53367036
160443,18907372
160444,33197517
160445,5126554
160446,54019005
160447,91009771
160448,5490415
160449,46138443
160450,24139811
160451,76803965
160452,80983213
160453,10258485
160454,15702361
160455,38941775
160456,42083604
160457,26737248
160458,69039931
160459,31593874
160460,85852298
160461,45231079
160462,91686490
160463,87300021
160464,65258862
160465,72051156
160466,88036610
160467,53775322
160468,88013018
160469,10747367
160470,98605729
160471,78225174
160472,17587848
160473,21639623
160474,27210985
160475,16662421
160476,12271608
160477,96449826
160478,55069580
160479,71291338
160480,51312784
160481,5941089
160481,85896206
160482,59616722
160483,87518353
160484,80704829
160485,45300490
160486,18333754
160487,87006792
160488,50621131
160489,1127927
160490,14289746
160491,51675581
160492,41100495
160493,64913100
160494,78549027
160495,21632154
160496,40280761
160497,20803152
160498,84302954
160499,18069997
160500,26290081
160501,97872181
160502,38927675
160503,86738193
160504,23143349
160505,19196525
160506,12817106
160507,8633271
160508,98686951
160509,23649110
160510,96869664
160511,12867564
160512,20549505
160513,46179319
160514,13539553
160515,49519209
160516,47539106
160517,99599109
160518,58676220
160519,3308894
160520,50001409
160521,72759303
160522,79055920
160523,14221007
160524,85763944
160525,89935938
160526,79891360
160527,6421375
160528,75265690
160529,21557656
160530,94933585
160531,18954616
160532,9579137
160533,82952763
160534,13121328
160535,61655982
160536,32896218
160537,77728192
160538,12296995
160538,68959138
160539,93991416
160540,98225673
160541,26538473
160542,89581621
160543,15659360
160544,2599200
160545,58071847
160546,55443051
160547,48652193
160548,71384888
160549,48115063
160550,47179822
160551,70898516
160552,55780223
160553,49953332
160554,91593743
160555,42635487
160556,88832469
160557,45055496
160558,88688577
160559,56064907
160560,42573673
160561,65220968
160562,7139429
160563,55155578
160564,65918073
160565,44912083
160566,61405709
160567,20352162
160568,32890164
160569,70230851
160570,95284739
160571,42438791
160572,70720569
160573,99983648
160574,85000988
160575,53172036
160576,68253511
160577,18186854
160578,67689171
160579,96711230
160580,64219511
160581,46377468
160582,37591500
160583,56898998
160584,6318554
160585,74594814
160586,86777560
160587,76875787
160588,17453238
160589,44729900
160590,41793170
160591,72821657
160592,36626969
160593,8753448
160593,97275002
160594,29064715
160595,5606315
160596,18979280
160597,50375156
160598,11574444
160599,99594513
160600,449518
160601,8935270
160602,21560085
160603,98252654
160604,17441204
160605,38225003
160606,1172049
160607,81160419
160608,92541582
160609,18740633
160610,48090285
160611,68828726
160612,21691340
160613,41677585
160614,68857862
160615,91308655
160616,20075744
160617,42418834
160618,4131801
160619,97192203
160620,30533404
160621,97417377
160622,82409471
160623,86053489
160624,22876588
160625,23853783
160626,46784454
160627,26728967
160627,84370182
160628,83877766
160629,55260467
160630,37106037
160631,19819258
160632,96808450
160633,68048777
160634,49917227
160635,18183143
160636,81120084
160637,19321690
160638,95919207
160639,70969749
160640,30682209
160641,63471245
160642,94432249
160643,80713085
160644,88972623
160645,64130983
160646,36288278
160647,98025441
160648,3341907
160649,12553223
160650,78982150
160651,66303914
160652,15491384
160653,81143066
160654,47090956
160655,90575665
160656,24452452
160656,89010262
160657,79637651
160658,89080836
160659,20891064
160660,87661901
160661,70634260
160662,34693846
160663,7551989
160664,76114309
160665,68432850
160666,20655239
160667,64069412
160668,78225290
160669,76201239
160670,84128429
160671,31705696
160672,32931192
160673,15436342
160674,64621175
160675,3755581
160676,98185922
160677,26512705
160678,86888548
160679,14999326
160680,4954554
160681,95534341
160682,60366472
160683,4341577
160684,9921444
160685,10273547
160686,68450687
160687,89134776
160688,60009379
160689,92090628
160690,22320955
160691,62894935
160692,22829769
160693,82113232
160694,30769385
160695,29550591
160696,31385054
160697,46342448
160698,22386579
160698,25899691
160699,17681225
160700,39860953
160701,96700350
160702,48826744
